D_HDN	D_MFI	VPCT	VPPD_Nor	VPPD_Cen	VPPD_Sur	VPPD_Tot	CMg_Nor	CMg_Cen	CMg_Sur	Capital	Dem_Tot	Ccapital	
96.0936	8.5126	2336.8	14110.9	3418.03	735.468	18263.8	721.144	86.3354	51.1883	56	8510	75	
75.5959	6.80584	2001.49	12171.5	2993.79	646.129	15810.9	630.463	77.9215	48.6014	56	7790	75	
131.831	7.8411	988.683	1343.54	1537.73	486.891	3367.34	121.5	41.633	44.6608	56	7860	75	
227.219	14.1868	1843.11	9879.31	3810.13	634.927	14323.7	629.929	81.2132	47.4471	56	9480	75	
270.674	17.4775	2465.65	16543.2	5353.29	732.846	22628.9	1008.49	109.788	49.2516	56	10290	75	
206.676	16.3207	3573.49	26328.4	6447.66	952.7	33728.4	1424.88	140.867	55.5683	56	10580	75	
209.69	15.389	2980.17	20629.2	5496.21	845.042	26970	1144.97	119.849	52.8723	56	10170	75	
368.864	21.2551	1864.94	12168.8	5501.89	593.147	18263.5	898.269	101.818	44.4314	56	10650	75	
119.607	6.62481	761.281	2956.28	1943.36	361.337	5260.79	258.029	48.0314	40.0674	56	6830	75	
97.1339	15.8424	6293.88	51055.4	9691.4	1477.21	62223.9	2534.04	223.843	70.0334	56	11680	75	
132.232	14.8523	4794.8	37058.8	7608.65	1196.33	45863.5	1876.85	174.584	62.6175	56	10868	75	
403.024	24.7954	2877.61	22472.9	7585.19	764.216	30822.2	1447.56	143.19	48.1694	56	11670	75	
332.115	22.8884	3761.95	29993.2	8227.11	946.111	39166.3	1743.87	165.225	53.6473	56	11740	75	
138.941	13.835	4053.88	29985	6454.92	1060.94	37500.4	1532.66	148.75	59.186	56	10380	75	
145.747	11.0492	2339.77	13491.8	3683.9	750.522	17925.5	720.529	87.7623	51.4388	56	9180	75	
280.951	17.0825	1969.04	11886.7	4647.54	640.234	17174	788.315	93.2809	46.8246	56	10010	75	
281.12	18.7793	2895.59	20858.4	6190.36	806.784	27855.2	1234.31	126.785	50.9278	56	10690	75	
206.347	14.2708	2457.57	15521.2	4588.05	752.15	20860.9	887.505	100.497	50.6293	56	9760	75	
284.07	19.6869	3313.34	24945.7	6919.56	880.95	32745.9	1440.63	142.294	52.7146	56	11020	75	
248.215	20.3264	4640.61	37267.9	8707.75	1131.18	47106.7	2013.8	185.238	59.3855	56	11700	75	
153.752	17.0289	5403.3	43265	8872.08	1298.8	53435.7	2208.72	199.583	64.8418	56	11489	75	
185.999	10.9372	1185.42	3025.45	2261.92	527.36	5813.88	246.424	52.1614	45.3243	56	8640	75	
214.694	17.703	4113.72	31675.7	7439.78	1047.25	40162.4	1699.34	161.51	57.7867	56	11041	75	
243.725	13.7631	1227.66	6640.35	3554.24	463.985	10658.3	530.238	71.4078	41.9664	56	8690	75	
118.987	10.6619	2855.89	18095.4	4229.46	851.962	23176.1	920.083	102.669	54.3145	56	9340	75	
127.825	12.0408	3371.99	23221	5191.01	941.911	29353.3	1184.42	122.554	56.4079	56	9790	75	
349.558	21.3328	2433.31	17387.6	6221.46	701.578	24310.3	1136.53	119.656	47.3749	56	10909	75	
422.88	24.383	2110.59	15339.3	6541.71	619.889	22500.7	1114.76	118.252	44.3333	56	11270	75	
119.718	12.8112	3934.27	29954.1	6398.24	1039.44	37391.6	1529.73	147.186	57.427	56	10380	75	
194.13	16.6077	3985.76	31642.7	7379.14	1024.25	40046	1696.21	159.837	55.9049	56	11041	75	
359.029	20.7312	1803.74	12153	5472.89	582.147	18207.8	896.769	101.018	43.5314	56	10650	75	
150.394	10.1329	1665.05	7815	2820.95	624.242	11259.5	454.444	67.0723	47.4243	56	8860	75	
125.53	13.1207	3970.43	29963.5	6415.37	1045.94	37424.5	1530.62	147.659	57.9588	56	10380	75	
112.625	11.2313	3277.41	23196.6	5146.19	924.911	29267.2	1182.1	121.318	55.0169	56	9790	75	
224.875	16.9258	2785.02	21337.1	6217.87	944.882	31353.7	1255.01	127.006	60.4473	56	10690	75	
184.513	10.5086	1019.49	4739.14	2764.49	436.682	7940.01	385.738	59.4593	41.2473	56	8130	75	
112.814	6.64645	766.204	2459.22	1829.25	412.189	4700.4	210.551	44.9672	40.2276	56	7640	75	
35.4309	4.72138	1939.65	12138.6	2879.91	1988.86	17029.6	625.785	74.7464	107.35	56	7790	75	
119.314	7.1455	891.675	1534.38	1565.57	463.582	3562.91	136.404	41.5067	43.0145	56	7830	75	
222.539	19.7086	4643.42	37610.7	8762.98	1238.23	49536.7	2029.66	186.399	66.944	56	11700	75	
111.331	6.30045	702.175	3041.04	1971.67	362.93	5375.57	261.425	47.5854	38.9244	56	7120	75	
64.9213	5.01457	1261.05	6149.9	1967.83	505.023	8622.41	338.838	54.78	44.0936	56	7270	75	
142.324	8.07321	854.221	3561.39	2240.01	398.644	6199.82	299.12	51.8266	40.4235	56	7490	75	
205.313	13.0201	1706.8	9844.12	3745.54	610.427	14199.6	626.588	79.4314	45.4426	56	9480	75	
187.453	15.2969	3453.87	26297.6	6390.98	931.2	33619.5	1421.95	139.303	53.8092	56	10580	75	
114.35	13.8999	4683.53	37030.1	7555.92	1176.33	45762.2	1874.12	173.13	60.9812	56	10868	75	
257.402	14.7608	1300.44	6830.2	3696.99	506.022	11032.8	538.602	72.8087	42.4755	56	9350	75	
60.4729	3.38974	526.758	1357.38	1256.49	327.424	2941.23	136.245	37.2848	38.571	56	6360	75	
31	8	7967	64394	11969	2181	78543	3152	279	98	111	12205	150	
60.0445	4	1147	817	1500	574	2891	79	43	51	111	8118	150	
246	15	2585	24554	15406	1001	40960	1895	263	72	111	12205	150	
8	-1.09737e-15	459	400	867	302	1570	77	35	43	111	5269	150	
31	2	628	732	1343	514	2589	71	38	46	111	8118	150	
125	15	34930	66819	15946	161188	243953	3270	372	7257	111	12205	150	
265	24	5688	47467	72171	14958	134596	3664	1230	1075	111	12205	150	
32.3202	2	651.591	735.864	1350.14	516.727	2602.73	71.3636	38.2273	46.2273	111	8118	150	
31	10	26684.6	66077.4	12953	112563	193370	3233.92	302	5067.75	111	12205	150	
253	16	4739.09	40460.1	54812	10689.9	105962	3123.03	934.287	768.279	111	12205	150	
69.4782	9.27778	17177.9	40707	10882.8	72864.1	132280	2076.42	245.933	3330.08	111	10868	150	
92.4279	8.9405	6386.33	35726.5	10620.5	12166.6	79953.3	1955.66	222.188	668.4	111	11041	150	
185.003	12.7089	4456.76	33762.9	26807.4	6684.67	79422.2	2294.44	475.704	471.863	111	11670	150	
195.075	13.8373	4190.98	33418.4	43306.1	9166.37	88947.2	2504.1	745.777	658.399	111	11270	150	
152.34	11.7709	5328.01	37030.7	17140.4	6704.57	84996.4	2238.47	327.055	463.547	111	11740	150	
106.078	7.51384	2196.98	16027.5	22966	4717.38	43711.2	1256.54	402.689	348.731	111	8690	150	
35.1445	4.24395	5387.36	19280.1	4750.87	16644.4	42384.7	981.67	113.594	773.091	111	9340	150	
77.5394	8.75776	14957.6	33905.3	11465.1	64623.5	114657	1768.57	247.574	2960.04	111	10380	150	
42.7947	5.32319	7074.55	25044.7	6144.06	22945.1	58632.8	1284.58	141.919	1068.53	111	9790	150	
45.9025	4.25766	3153.78	14750.9	4481.46	6413.3	30975.7	796.043	102.765	333.461	111	9180	150	
60.8977	3.8396	1049.86	5157.76	6092.41	1269.24	12519.3	411.074	116.97	99.2163	111	8640	150	
123.838	11.0958	4880.39	23557.4	28880.7	16400.4	69903.4	1677.59	508.222	904.936	111	10010	150	
125.536	11.1334	7390.62	31979.9	27657.2	24965.1	92279.1	2060.51	498.953	1297.21	111	10690	150	
78.3033	6.19041	2907.43	18005.8	6892.82	3202.06	40167.8	1053.62	143.731	224.774	111	9760	150	
31	10	26684.6	66077.4	12953	112563	193370	3233.92	302	5067.75	111	12205	150	
250.615	15.6593	4005.14	35040.5	41385.4	7388.64	83814	2704.61	705.563	531.039	111	12205	150	
158.733	12.4357	4318.23	31918.1	35323.6	8652.44	84744.3	2240.32	618.972	617.612	111	10909	150	
124.551	9.77077	4538.44	30531.4	13974.7	5726.99	70825.1	1830.29	270.888	397.712	111	11020	150	
116.426	11.7672	13151.7	45835	21931.6	47851	133115	2601.88	425.546	2309.57	111	11700	150	
71.166	10.3176	18160.5	47813.7	12930	74136	147817	2466.48	286.051	3411.43	111	11489	150	
191.113	12.2424	3457.03	27998.8	29879.5	5865.12	66799.5	2085.67	517.053	421.159	111	11270	150	
106.894	8.05806	2261.53	16504.2	24146.9	5007.73	45659.1	1293.35	422.805	369.596	111	8690	150	
35.1445	4.30388	5948.27	19330.6	4780.36	19952.2	45825.7	984.125	114.284	922.02	111	9340	150	
36.0164	3.89317	7148.62	15164.1	4110.52	29925.5	49419.8	773.525	102.52	1366.28	111	8510	150	
85.8247	5.94963	2128.96	13271.1	8908.89	2611.13	30782.6	879.638	170.193	188.901	111	9480	150	
84.877	7.84938	4608.1	29735.7	9051.5	5475.11	63154.7	1642.68	189.644	355.955	111	10580	150	
83.0695	7.05988	3664.78	23605.3	8033.78	3983.48	51239	1339.77	167.487	275.454	111	10170	150	
153.951	10.4525	3519.72	26021.8	20716.1	5060.85	60648.7	1785.1	370.131	359.506	111	10909	150	
160.909	10.245	2799.64	22028	23465.4	4514.23	51967.4	1655.25	408.504	326.324	111	10650	150	
49.0399	9.84201	22339.5	55281.2	12333.7	93913.4	167093	2753.09	282.494	4256.01	111	11680	150	
188.291	13.6773	5190.71	39182.5	40234.1	9985.92	101570	2712.86	704.428	709.103	111	11670	150	
148.812	9.30441	2619.22	20661.7	26201.7	4992.22	51855.5	1605.09	454.113	364.338	111	10017	150	
152.55	11.8281	5392.56	37507.4	18321.3	6994.91	86944.3	2275.27	347.172	484.412	111	11740	150	
50.2259	3.80529	1672.41	8878.36	3667.8	1580.46	18850.1	525.305	82.3868	115.589	111	8860	150	
42.7947	5.26325	6513.64	24994.3	6114.58	19637.3	55191.7	1282.12	141.23	919.6	111	9790	150	
45.9025	4.3176	3714.69	14801.4	4510.95	9721.12	34416.7	798.498	103.455	482.389	111	9180	150	
112.392	8.12203	3209.4	21549	12549.9	4063.75	49751.4	1371.49	236.954	287.016	111	10290	150	
94.923	9.85748	11546.6	33636.5	19083.5	46392.9	105720	1937.1	366.597	2198.2	111	10580	150	
100.926	9.75938	9842.01	28431.8	20188.5	40273.5	91514.5	1708.79	377.79	1921.3	111	10170	150	
31	9.25862	19746.1	65453.4	12588.2	71645.3	150804	3203.55	293.474	3225.5	111	12205	150	
128.936	11.3759	8433.07	35951	27401.3	28242.7	102481	2248.71	499.612	1450.42	111	11020	150	
113.189	10.6921	6774.15	42375.8	13000.1	10241.1	93990.7	2341.43	267.447	616.254	111	11700	150	
68.3248	9.07804	11783	47240.1	11239.2	36526.1	108692	2438.56	246.509	1718.11	111	11489	150	
44.3612	8.75131	15961.9	54707.6	11383	56303.4	127968	2725.18	260.263	2562.69	111	11680	150	
53.565	7.49418	10239.4	40082.9	9260.61	31946.3	89715	2046.05	207.995	1487.84	111	10868	150	
115.192	7.77229	2615.03	18137.8	15454.1	3789.37	43149	1259.17	279.497	272.586	111	10010	150	
86.0345	5.9796	2193.52	13747.8	10089.8	2901.47	32730.5	916.439	190.309	209.766	111	9480	150	
120.595	9.0677	3931.78	26560.3	14230.5	5098.68	61934.5	1642.09	270.229	356.934	111	10690	150	
118.218	10.9161	6548.27	27445.2	27157.4	23098.7	81488.8	1826.72	485.795	1200.55	111	10290	150	
85.0868	7.90931	5169.01	29786.2	9255.1	8782.93	66595.7	1645.14	194.406	504.884	111	10580	150	
253	16	4739.09	40460.1	54812	10689.9	105962	3123.03	934.287	768.279	111	12205	150	
154.161	10.4824	3584.28	26498.5	21897	5351.19	62596.6	1821.9	390.247	380.372	111	10909	150	
161.118	10.275	2864.19	22504.7	24646.3	4804.58	53915.3	1692.05	428.621	347.189	111	10650	150	
110.83	6.94518	2010.77	14521	18817.7	3695.94	37034.6	1133.14	330.783	272.557	111	9350	150	
92.2182	8.88057	5825.42	35676.1	10416.9	8858.82	76512.3	1953.21	217.426	519.471	111	11041	150	
155.889	13.6226	3353.17	26081.3	39628.3	8293.47	74003.2	2023.51	682.837	601.578	111	10017	150	
61.1074	3.86956	1114.41	5634.42	7273.29	1559.59	14467.2	447.874	137.086	120.082	111	8640	150	
52.6127	6.59375	8019.17	32525.4	7899.15	23705.8	72091.1	1677.29	177.479	1117.79	111	10380	150	
110.62	6.91521	1946.22	14044.4	17636.8	3405.6	35086.7	1096.34	310.667	251.692	111	9350	150	
148.602	9.27444	2554.67	20185.1	25020.8	4701.87	49907.6	1568.29	433.996	343.473	111	10017	150	
31	9.31855	20307	65503.8	12617.7	74953.1	154246	3206	294.163	3374.43	111	12205	150	
124.342	9.71083	4473.88	30054.7	12793.8	5436.65	68877.2	1793.49	250.771	376.846	111	11020	150	
155.719	12.8721	8156.59	42927	31747.9	22637.4	115199	2693.69	575.897	1245.42	111	11740	150	
83.2793	7.11981	3729.34	23655.7	8237.39	4273.83	53186.9	1342.23	172.248	296.319	111	10170	150	
50.4188	3.86523	1736.96	8928.81	3857.44	1870.81	20798	527.76	86.822	136.455	111	8860	150	
52.6127	6.65368	8580.08	32575.9	7928.64	27013.6	75532.1	1679.75	178.168	1266.72	111	10380	150	
114.982	7.74232	2550.48	17661.1	14273.2	3499.02	41201.1	1222.37	259.381	251.721	111	10010	150	
44.3612	8.69137	15401	54657.2	11353.5	52995.6	124527	2722.72	259.574	2413.76	111	11680	150	
78.5131	6.25035	2971.98	18065.4	7117.57	3492.41	42115.7	1056.82	148.825	245.639	111	9760	150	
68.3248	9.0181	11222.1	47189.7	11209.7	33218.3	105251	2436.11	245.819	1569.18	111	11489	150	
190.903	12.2124	3392.48	27522.2	28698.6	5574.78	64851.6	2048.87	496.936	400.294	111	11270	150	
29.6219	3.55304	6587.71	15113.7	3906.92	26617.7	45978.7	771.071	97.7577	1217.36	111	8510	150	
112.979	10.6321	6213.24	42325.3	12796.5	6933.28	90549.6	2338.98	262.685	467.326	111	11700	150	
166.128	12.7869	3598.14	27924.3	38072.9	8105.83	76063	2110.47	657.345	584.429	111	10650	150	
96.7772	10.5293	12763.9	39025.9	19185.5	49776.6	119078	2203.23	374.528	2361.72	111	11041	150	
250.405	15.6293	3940.59	34563.8	40204.5	7098.3	81866.1	2667.81	685.446	510.173	111	12205	150	
148.246	9.2235	2444.93	19374.7	23013.3	4208.28	46596.1	1505.72	399.798	308.002	111	10017	150	
53.5245	5.5622	9594.2	19658.5	5623.87	41453	68192.4	1000.08	134.01	1890.06	111	9340	150	
112.601	8.152	3273.96	22025.6	13730.8	4354.09	51699.4	1408.3	257.071	307.882	111	10290	150	
192.875	12.5248	3999.27	32002.8	39798.9	8304.04	83161.9	2394.8	686.031	596.428	111	11270	150	
53.565	7.55412	10800.3	40133.4	9290.1	35254.1	93156	2048.51	208.684	1636.76	111	10868	150	
35.1445	4.44773	7294.46	19451.7	4851.13	27890.9	54084.2	990.017	115.938	1279.45	111	9340	150	
172.89	13.1152	5794.61	41542.3	27631.3	8758.8	100447	2627.18	502.619	611.866	111	12010	150	
81.6186	6.01859	1651.44	10386.9	15247.6	3269.8	28904.3	813.342	271.673	242.16	111	9000	150	
92.6904	10.5125	19214	41957.1	14068.5	84871.5	144771	2171.32	301.659	3870.69	111	10868	150	
109.236	6.71743	1520.17	10898.4	9843	1489.3	22230.5	853.452	177.898	113.98	111	9350	150	
185.674	12.8048	4663.32	35288.2	30586.3	7613.79	85655.5	2412.2	540.077	538.633	111	11670	150	
222.774	13.8677	3286.37	28543.1	30066.5	5022.17	63968.6	2196.06	514.907	361.757	111	11727	150	
120.385	9.03319	3867.22	26083.6	13049.7	4808.34	59986.6	1605.29	250.112	336.069	111	10690	150	
153.028	10.3206	3235.7	23924.5	15520.2	3783.32	52077.9	1623.17	281.618	267.699	111	10909	150	
123.859	9.63279	4325.42	29464.6	11238.5	4768.85	64397	1749.64	222.739	328.856	111	11020	150	
164.193	11.4971	3445.16	26794.6	35274.2	7417.71	71446.5	2023.25	609.669	534.978	111	10650	150	
213.739	13.4013	3326.13	28323.4	29852.6	5222.44	64508.8	2159.65	512.779	375.815	111	11597	150	
153.954	12.3329	3200.19	24951.6	36829.6	7605.34	69386.7	1936.29	635.161	552.127	111	10017	150	
115.821	7.87308	2808.69	19567.8	18996.7	4660.41	48992.7	1369.57	339.847	335.183	111	10010	150	
131.521	12.8546	10132.6	37395.3	30979.4	38265.4	112907	2360.22	560.565	1901.68	111	11020	150	
104.225	12.7774	27180.1	55830	14350.9	122460	196789	2783.41	327.676	5541.26	111	11680	150	
216.486	14.2262	3949.03	31869.5	20922.5	4323.5	66486.1	2218.57	369.97	303.39	111	12140	150	
150.976	11.5762	4908.43	35563.5	13204.6	4817.31	72335	2130.71	255.058	327.922	111	11740	150	
148.166	10.2394	3119.59	25391.9	10799.7	1094.95	37285.9	1619.06	203.09	70.2258	111	11050	150	
113.671	8.43474	3603.17	24456.6	19753.3	5834.87	61633.7	1595.98	359.665	414.295	111	10290	150	
156.962	11.3241	4178.15	30883.8	32761.1	8022.39	80517.4	2160.46	575.319	572.334	111	10909	150	
94.0848	9.33233	5741.1	39938.9	11142.6	5559.53	78796.1	2165.56	232.978	372.395	111	11340	150	
112.622	10.2841	5809.78	42022.7	12323	5092.99	78813.6	2324.25	251.612	337.965	111	11700	150	
68.9153	9.46161	15372.8	47563	11918.1	57696.1	130715	2454.28	262.384	2671.25	111	11489	150	
202.306	14.2706	5268.57	40547.1	43106.6	10303.2	104934	2848.14	751.03	732.416	111	11870	150	
172.443	16.8451	12997.3	47040.6	41938.9	51183.9	144895	3011.28	749.502	2530.68	111	11740	150	
50.9627	4.03512	2819.86	9792.27	6030.77	8229.42	27913.7	593.798	124.407	425.112	111	8860	150	
84.7728	7.54651	4093.64	29423	8782.17	2980.47	50734	1627.46	183.348	197.115	111	10580	150	
109.294	6.63325	1350.43	9561.34	6529.34	675.039	16765.4	750.256	121.501	55.4792	111	9350	150	
182.968	12.4182	3830.6	29139.3	15352.9	3868.3	60527.5	1937.47	280.574	269.469	111	11670	150	
153.389	12.0679	5650.77	39414	23044.8	8156.3	94735.9	2422.47	427.638	567.874	111	11740	150	
56.9667	4.12359	1599.58	8747.04	3615.95	725.052	13087.9	519.812	81.4835	54.2761	111	8860	150	
55.6806	6.20323	4203.66	31970.6	7586.17	1324.34	40880.6	1650.7	170.304	72.6946	111	10380	150	
42.7947	4.96358	3709.08	24742	5967.14	3098.2	37986.6	1269.85	137.784	174.957	111	9790	150	
45.9025	4.08374	2246.97	14579.4	4381.2	1247.67	22285.2	787.697	100.422	85.1827	111	9180	150	
74.2866	4.68955	1144.38	4063.84	3356.71	606.838	8027.27	327.305	71.4785	51.9427	111	8640	150	
109.572	11.9991	20057.5	46236.8	19056.4	88081.5	157470	2468.83	387.043	4041.11	111	11220	150	
79.2473	6.46012	4112.8	19733.7	11250.7	10070.4	51685.4	1185.62	219.232	554.713	111	9760	150	
155.693	10.808	4055.5	29978.1	30517.4	7470.73	76816.3	2090.54	537.098	532.689	111	10909	150	
47.4061	7.94744	14037.2	45220.9	9924.11	51128	112839	2275.55	225.827	2338.58	111	11110	150	
93.1411	9.14428	8293.42	35898	11312.8	23413.2	91652.8	1964.01	238.378	1174.76	111	11041	150	
182.155	12.2594	3488.48	28259	13115.9	2329.46	50203.5	1875.08	239.043	158.882	111	11670	150	
90.3991	9.41507	6038.91	46026.6	11836.1	3666.79	72470.2	2448.59	250.171	229.23	111	11710	150	
19.8356	4.81563	11558.5	33084.4	6814.57	44533.8	85129.8	1647.62	166.148	2019.55	111	8780	150	
46.5881	4.57818	5509.61	14962.8	5050.79	20306.2	45428	806.353	116.08	958.961	111	9180	150	
60.5411	3.78865	940.12	4347.44	4084.91	775.651	9207.89	348.513	82.7715	63.7451	111	8640	150	
113.606	7.54454	2124.44	15026.4	7658.86	1582.73	28344.9	1020.68	145.2	114.009	111	10010	150	
82.7906	6.9308	3516.31	23489.2	7734.43	3315.68	46758.8	1334.13	160.486	227.463	111	10170	150	
249.251	15.4645	3585.55	31942.2	33709.7	5501.38	71152.6	2465.41	574.806	395.414	111	12205	150	
151.855	10.0329	2616	21813	10532.2	995.982	33377.9	1468.48	193.601	67.3908	111	10909	150	
154.541	14.8138	12151.9	39111.2	35230.6	50173.5	125295	2492.7	632.984	2437.82	111	11020	150	
160.426	10.1761	2651.17	20931.7	20749.3	3846.43	47487.2	1570.61	362.236	278.334	111	10650	150	
92.143	8.5809	4974.61	35423.8	10207.1	4196.98	65184.3	1940.94	212.521	278.906	111	11041	150	
198.855	16.3571	4489.86	35625.4	48773.6	10510.7	97966	2674.48	838.917	755.006	111	11270	150	
147.91	9.17555	2341.65	18612.1	21123.9	3743.72	43479.5	1446.84	367.612	274.617	111	10017	150	
181.395	17.607	13782.5	47707.9	43592.1	55814.9	149712	3062.8	777.665	2739.18	111	11740	150	
63.4357	4.59026	1715.18	8765.97	3650.92	738.416	13155.1	521.593	82.5972	55.3897	111	8860	150	
49.3954	5.25852	3453.1	24610	5914.35	1144.88	31668.8	1264.3	136.852	66.9833	111	9790	150	
49.709	4.2484	2230	14524.1	4362.96	873.241	19760.1	785.514	100.17	58.3653	111	9180	150	
65.8373	4.08002	993.399	4039.12	3311.04	589.384	7939.41	324.978	70.0239	50.4881	111	8640	150	
121.602	9.35539	4241.62	28848.3	19898.8	6492.35	71284.5	1818.73	366.788	457.088	111	10690	150	
82.7906	6.71204	3045.09	23121	7519.17	1196.14	32539	1316.21	155.454	75.146	111	10170	150	
77.9429	6.00903	2552.4	17728.3	6431.52	1605.15	29454.3	1040.12	132.943	110.014	111	9760	150	
251.076	15.7252	4147.15	36089.1	43983.3	8027.41	88099.4	2785.57	749.819	576.943	111	12205	150	
153.469	10.3835	3371.25	24925.5	18000.1	4393.05	56168.5	1700.46	323.863	311.516	111	10909	150	
127.702	9.55773	3609.77	28856.1	10386.7	1200.62	40442.7	1720.62	203.027	72.536	111	11020	150	
68.3248	8.22839	5885.47	46433	10767.4	2307.14	62892	2399.29	235.481	129.15	111	11489	150	
159.755	10.0802	2444.61	19406.4	16970.5	2917.32	41253.9	1452.85	297.863	211.564	111	10650	150	
109.802	6.79834	1694.46	12185.4	13031.4	2273.24	27489.9	952.814	232.212	170.316	111	9350	150	
128.162	13.0161	15977.9	41757.1	25952	68730.4	138795	2414.09	489.796	3215.08	111	11041	150	
147.609	8.96905	1710.42	13711.3	8979.21	759.043	23449.1	1068.57	160.875	60.1711	111	10017	150	
21.8162	0.949373	588.464	1607.33	1789.38	413.541	3811.03	163.776	49.133	48.3869	111	5970	150	
181.452	17.7844	15029.5	49690.1	43133	61707.1	157283	3140.03	773.437	2998.61	111	11850	150	
77.0868	4.59317	1146.89	7242.92	6307.8	954.896	14505.7	581.126	120.737	79.7809	111	8130	150	
58.3725	3.52154	981.745	3378.46	2850.61	520.849	6750.14	284.598	64.5443	49.7704	111	7640	150	
103.013	6.24625	1616.02	11737.6	12338.1	2104.26	26180	925.34	221.64	160.942	111	8690	150	
49.1679	4.87378	2969.17	19039.8	4662.2	1018.65	24720.3	971.841	112.164	63.4607	111	9340	150	
52.0819	3.77121	1512.3	8732.74	3589.54	714.961	13037.1	518.466	80.6426	53.4352	111	8860	150	
42.9791	5.54494	9149.92	25231.4	6406.25	35184.1	71364.5	1293.66	148.05	1619.56	111	9790	150	
27.2034	2.69468	2049.6	12724	3206.67	759.343	16690.3	660.615	83.5466	55.6068	111	7790	150	
48.3986	3.02773	899.73	1665.14	1897.61	527.376	4090.23	147.713	48.604	48.6993	111	7860	150	
88.1342	6.46918	2396.27	15663.8	6007.4	900.421	22571.2	935.818	124.712	61.6215	111	9610	150	
78.6433	5.00383	1222.23	4076.59	3380.26	615.838	8072.57	328.505	72.2285	52.6927	111	8640	150	
117.191	7.67456	2021.67	14906.5	7602.03	839.739	23347.8	1015.32	144.036	60.7	111	10010	150	
87.0015	6.24666	2451.72	15654.4	14813.3	4062.86	40522.1	1063.64	270.775	293.228	111	9480	150	
85.8629	8.13107	7244.38	29980.6	10026.1	21021.9	79327.5	1654.84	212.303	1055.92	111	10580	150	
251.874	15.8391	4392.45	37900.5	48470.7	9130.73	95501.5	2925.41	826.262	656.231	111	12205	150	
162.513	14.9554	6603.92	34125.1	40791.1	22075	99739.7	2410.71	712.111	1226.83	111	10909	150	
123.242	9.37207	3763.82	29025.7	10469.4	2242.82	47450.2	1728.28	204.755	147.327	111	11020	150	
113.86	10.8839	8569.07	42537.2	13651.6	20826.1	105002	2349.29	282.685	1092.83	111	11700	150	
68.3248	8.59856	7295.68	46836.5	11003.3	10063.5	81163.9	2418.93	240.995	526.678	111	11489	150	
162.377	10.4548	3251.5	25364.6	31731.5	6546.67	65602.8	1912.85	549.319	472.382	111	10650	150	
48.2485	2.67057	934.725	5009.9	5445.27	1014.79	11470.5	420.095	109.11	88.7996	111	6830	150	
32.6201	1.90199	731.006	872.977	1348.6	454.278	2676.23	94.3518	40.582	46.5361	111	7060	150	
28.4827	1.56654	705.596	747.962	1226.95	416.256	2391.72	90.4165	39.5086	46.0263	111	6540	150	
123.949	7.68697	1612.29	9604.23	6608.55	705.312	16917.8	754.292	124.024	58.002	111	9350	150	
34.0868	1.82285	747.415	1839.72	1828.45	408.196	4077	178.068	49.599	46.5904	111	6360	150	
41.8615	2.56866	896.142	900.023	1398.56	473.369	2772.32	96.8972	42.1729	48.127	111	7060	150	
32.0472	1.82368	769.291	758.394	1246.22	423.619	2428.79	91.3983	40.1223	46.6399	111	6540	150	
59.0108	3.41186	975.689	4246.32	3286.7	484.406	8017.84	358.464	72.4186	49.6692	111	7120	150	
